id,Index,Field,SampleDate,SOM,geometry,x,y,total_clay,BSI,CEC,EVI,mrvbf,NDVI,SAVI,slope,SBI,tpi,tri,twi
463,726,131,9/19/2022,5.1,POINT (500124.176618136 4483033.26892362),500124.1766,4483033.269,4.427500725,0.184396192,0.864073396,1.266437292,-0.022780828,0.25718981,0.385745108,0.02217466,2022.333374,-0.072823003,0.023321589,9.489712715
464,727,131,9/19/2022,4,POINT (500124.271575014 4483133.81593084),500124.2716,4483133.816,2.918210506,0.167481989,0.853193581,1.06450367,-0.005969663,0.292176694,0.438226163,0.020167112,2249,0.071984537,0.022166144,9.234663963
465,728,131,9/19/2022,4.2,POINT (500124.366529266 4483234.36295386),500124.3665,4483234.363,3.609588385,0.163341925,0.854158521,1.25168848,-0.021403486,0.303935856,0.455862254,0.016342547,2145,0.105583265,0.020168088,8.803085327
466,729,131,9/19/2022,4.6,POINT (500124.461480886 4483334.9099927),500124.4615,4483334.91,3.934458733,0.178085297,0.851599813,1.784853697,-0.025041509,0.378881991,0.568271101,0.037760437,2179.333252,0.240548581,0.042400096,9.898266792
467,730,131,9/19/2022,3.1,POINT (500023.914496235 4483335.00492627),500023.9145,4483335.005,3.057941675,0.181173444,0.902715206,0.773997605,0.000900369,0.216887981,0.32530427,0.012931973,2153.333252,0.102961987,0.013523724,9.779719353
468,731,131,9/19/2022,4.1,POINT (500023.819487656 4483234.45788873),500023.8195,4483234.458,3.562143564,0.194988668,0.92312634,0.991396189,0.00051856,0.210986272,0.316446483,0.009652101,1966,0.023379002,0.011843326,11.07925987
469,732,131,9/19/2022,4.1,POINT (500023.724552711 4483133.910867),500023.7246,4483133.911,3.447301149,0.180314079,0.917218924,0.89716202,-0.004958489,0.223744288,0.335584521,0.011904205,2135,-0.140237555,0.012968572,10.1147356
470,733,131,9/19/2022,5,POINT (500023.629538992 4483033.36386108),500023.6295,4483033.364,3.429761648,0.195247531,0.9254812,0.800046444,-0.002719363,0.154242218,0.231337443,0.006826817,1886.666626,-0.071833052,0.009083528,11.13320923
471,734,131,9/19/2022,3.3,POINT (500023.534598909 4482932.81687097),500023.5346,4482932.817,2.298873425,0.184789971,0.921300352,0.575840652,-0.001220053,0.152698055,0.229025155,0.010139474,2085.666748,0.223638803,0.013058185,9.522280693
472,735,131,9/19/2022,4,POINT (500023.439656262 4482832.26989668),500023.4397,4482832.27,2.431134462,0.178806335,0.916998267,1.138872743,-0.006642023,0.28323698,0.424817115,0.014974344,2174.666748,-0.152533591,0.017303372,9.810988426
473,736,131,9/19/2022,5.3,POINT (500023.344634835 4482731.72283836),500023.3446,4482731.723,2.845140696,0.197550163,0.920200169,2.165152073,0.000264408,0.415151507,0.622668326,0.01314277,1862.666626,-0.033397261,0.014595109,10.60667133
474,737,131,9/19/2022,3.9,POINT (499922.797692935 4482731.81783415),499922.7977,4482731.818,2.655421257,0.199480236,0.928476036,2.030430317,-0.002630865,0.381732106,0.572541654,0.016094312,1905,-0.185000181,0.016759176,10.41945076
475,738,131,9/19/2022,3.4,POINT (499922.892618607 4482832.36489121),499922.8926,4482832.365,3.194087744,0.185008168,0.907959521,1.064837933,-0.000104368,0.293269217,0.439866096,0.005651436,2058.666748,0.230175063,0.009752977,9.499166489
476,739,131,9/19/2022,4.2,POINT (499922.987617973 4482932.91186426),499922.9876,4482932.912,1.689505339,0.18710205,0.931245029,1.580090404,-0.002903083,0.343401939,0.515054286,0.008739895,2026,0.003465685,0.012684278,10.00292206
477,740,131,9/19/2022,4.7,POINT (499923.082538625 4483033.45885312),499923.0825,4483033.459,2.8351264,0.189841852,0.936494768,1.233004212,-0.00299209,0.266077161,0.399075657,0.011165457,1962.666626,-0.219324082,0.012424026,10.46016884
478,741,131,9/19/2022,3.4,POINT (499923.177532976 4483134.00585778),499923.1775,4483134.006,2.526277065,0.17592524,0.918663025,1.271106958,-0.007315749,0.326225281,0.48929584,0.017612966,2203.666748,-0.007278992,0.018268621,9.137130737
479,742,131,9/19/2022,3.7,POINT (499923.272524819 4483234.55287827),499923.2725,4483234.553,2.459740877,0.180079341,0.926819921,0.952118874,-0.007526126,0.2503618,0.375508726,0.013248873,2154,-0.179475397,0.014492747,10.24755669
480,743,131,9/19/2022,4,POINT (499923.367514158 4483335.09991456),499923.3675,4483335.1,4.167599201,0.168134704,0.925080657,0.874631882,-0.007530301,0.236906007,0.355328202,0.011988817,2277.333252,-0.203997359,0.012937317,10.70470142
481,744,200,8/23/2021,3.2,POINT (499464.520882176 4481342.80576661),499464.5209,4481342.806,2.440517426,0.176659927,0.858134866,3.04620266,-0.001570478,0.549519122,0.824209213,0.00367705,2008,-0.073429838,0.006143759,10.68747139
482,745,200,8/23/2021,3.5,POINT (499363.973868694 4481342.9006872),499363.9739,4481342.901,5.305895805,0.189336985,0.862062514,3.097491741,0.000499333,0.617355764,0.925960839,0.006637656,1912.333374,0.007945007,0.007560167,9.927342415
483,746,200,8/23/2021,5.3,POINT (499263.426857383 4481342.99566165),499263.4269,4481342.996,3.474471092,0.211658806,0.890561104,2.342857122,-0.004135539,0.291296631,0.436896443,0.005985703,1542,-0.232909694,0.007809813,10.38289833
484,747,200,8/23/2021,3.9,POINT (499162.879848163 4481343.09059013),499162.8798,4481343.091,4.512594223,0.189746797,0.875410736,2.954803944,0.001476359,0.594245553,0.891295493,0.005791306,1884,0.126569927,0.007730403,9.961937904
485,748,200,8/23/2021,3.8,POINT (499162.784902102 4481242.54357575),499162.7849,4481242.544,3.21477747,0.189512908,0.85848552,3.200792074,0.000159027,0.639963448,0.959872067,0.004091746,1913.666626,-0.047934107,0.007040428,10.52329445
486,749,200,8/23/2021,3.6,POINT (499263.331890849 4481242.44864635),499263.3319,4481242.449,2.935109854,0.180326477,0.847179949,2.897314787,-0.001263925,0.574033797,0.860978663,0.005418154,1818.666626,-0.085031442,0.008052593,10.05360413
487,750,200,8/23/2021,3.5,POINT (499363.878957924 4481242.35367093),499363.879,4481242.354,3.498979568,0.17559199,0.845475435,3.008929729,0.001828092,0.621249974,0.931802213,0.00630431,1965.666626,0.133787498,0.007426128,10.73980427
488,751,200,8/23/2021,4.9,POINT (499464.425950938 4481242.25874933),499464.426,4481242.259,3.350044489,0.23611486,0.842378616,3.021425009,-0.003546724,0.46164465,0.692398727,0.005313323,1509.666626,-0.206420824,0.00682365,10.99146557
489,752,200,8/23/2021,3.7,POINT (499464.331017477 4481141.71174786),499464.331,4481141.712,5.1059618,0.17503345,0.82817167,2.960327864,0.001153538,0.633205235,0.949734867,0.010728721,2071.333252,0.112822846,0.011751467,9.98910141
490,753,200,8/23/2021,4.5,POINT (499363.783968766 4481141.80667048),499363.784,4481141.807,3.958685398,0.165975168,0.83630228,2.994252205,-0.000999391,0.613133013,0.919628322,0.00416643,2219.333252,0.023993574,0.006419436,11.09116554
491,754,200,8/23/2021,3,POINT (499263.236998443 4481141.90164686),499263.237,4481141.902,3.855754852,0.170472547,0.843510389,2.91042757,0.003393823,0.638971925,0.958386242,0.005020521,2076.333252,0.167037338,0.007824504,9.829239845
492,755,200,8/23/2021,4.9,POINT (499162.689953994 4481141.99657719),499162.69,4481141.997,2.274154902,0.209765986,0.882219851,3.035816193,-0.001487295,0.641489506,0.962161779,0.012376563,1625.333374,-0.237158135,0.013861001,10.43718433
493,756,200,8/23/2021,4.2,POINT (499162.595003836 4481041.44949461),499162.595,4481041.449,4.524850368,0.187316224,0.886415005,2.842784882,0.002850189,0.640810192,0.961143196,0.012761951,1812,0.126933098,0.016143726,9.452999115
494,757,200,8/23/2021,4.1,POINT (499263.142027697 4481041.35456336),499263.142,4481041.355,5.616804123,0.186657891,0.849646449,3.072024345,0.001564806,0.628802001,0.943129778,0.014275252,1895.333374,-0.073357239,0.014972017,9.354542732
495,758,200,8/23/2021,4,POINT (499363.689053665 4481041.25968583),499363.6891,4481041.26,3.468374729,0.178517908,0.833375573,2.939078331,-0.001720281,0.634236455,0.951281488,0.00705836,2032.333374,-0.017270258,0.008978868,10.41725159
496,759,200,8/23/2021,4.7,POINT (499464.236081793 4481041.1647622),499464.2361,4481041.165,3.742561579,0.182504624,0.830910802,2.947345972,-0.000135453,0.636223614,0.954261959,0.004028667,2050.666748,-0.017980654,0.006051299,10.86943531
497,760,200,8/23/2021,3.2,POINT (499464.141143881 4480940.61769253),499464.1411,4480940.618,2.823487043,0.171190783,0.826959729,3.012742758,-0.001387552,0.622570515,0.933782637,0.003952608,2050.666748,0.056993596,0.006219527,9.891295433
498,761,200,8/23/2021,2.8,POINT (499363.594136399 4480940.71261716),499363.5941,4480940.713,3.963502169,0.172169417,0.845370889,2.85439992,-0.003829349,0.588390529,0.882512987,0.005460131,1812,-0.064670205,0.008065708,10.32126808
499,762,200,8/23/2021,3.3,POINT (499263.047131091 4480940.80759548),499263.0471,4480940.808,2.580644608,0.179159269,0.846147835,2.997606039,-0.000657249,0.5768345,0.865180552,0.006450927,1796,-0.070570536,0.010014442,9.658769608
500,763,200,8/23/2021,3.2,POINT (499162.500051649 4480940.90252767),499162.5001,4480940.903,4.109365463,0.176548615,0.848975897,3.066394091,-0.0024141,0.61853379,0.927727103,0.007315231,1840,-0.018223923,0.013134531,9.133937836
501,764,200,8/23/2021,5.2,POINT (499061.953050474 4480940.99741371),499061.9531,4480940.997,3.132957935,0.206057534,0.929095507,2.943425179,-0.004989491,0.550000012,0.824926317,0.005019976,1582.666626,-0.229777768,0.008077127,10.91302776
502,765,200,8/23/2021,5.2,POINT (498961.406051285 4480941.09235343),498961.4061,4480941.092,4.995185375,0.212607265,0.916012526,3.015173674,-0.001695237,0.602346778,0.903446615,0.010067483,1433,-0.000229665,0.012646931,9.674564362
503,766,200,8/23/2021,4.7,POINT (498860.85897779 4480941.18734685),498860.859,4480941.187,2.498386383,0.187622622,0.908932984,3.1057868,-0.005326196,0.58131665,0.871901155,0.007149581,1675.333374,-0.348030478,0.010056695,10.92193317
504,767,200,8/23/2021,2.8,POINT (498760.311982361 4480941.28219429),498760.312,4480941.282,5.027172089,0.15497677,0.860248923,2.846846819,0.002699023,0.625837922,0.938685358,0.008311417,1982.333374,0.097778946,0.010467739,9.55846405
505,768,200,8/23/2021,4.7,POINT (498760.217034753 4480840.73524642),498760.217,4480840.735,4.170860291,0.139419675,0.840819895,2.71647501,0.000505127,0.517140746,0.775640428,0.01474739,2032,-0.01730714,0.015214641,9.726820946
506,769,200,8/23/2021,2.7,POINT (498860.764085687 4480840.64029839),498860.7641,4480840.64,2.105570793,0.14201659,0.842202485,2.843354225,0.006508604,0.582118571,0.873107135,0.007662917,2123.666748,0.322787851,0.010083851,9.726616859
507,770,200,8/23/2021,5,POINT (498961.311062239 4480840.54530419),498961.3111,4480840.545,4.189699173,0.191303402,0.885321021,2.733711004,-0.0034237,0.465808541,0.698642552,0.005958176,1705.666626,-0.190593392,0.009323393,10.92838955
508,771,200,8/23/2021,3.6,POINT (499061.858116948 4480840.45036362),499061.8581,4480840.45,5.096518517,0.15541169,0.84016633,2.936676025,0.007689349,0.614713788,0.921997607,0.012277391,1991,0.41794619,0.013552316,8.777622223
509,772,200,8/23/2021,4.4,POINT (499162.405173644 4480840.35547669),499162.4052,4480840.355,3.728768349,0.180975094,0.881241858,3.049695492,-0.001145461,0.646070778,0.969033539,0.007315936,1750.666626,-0.084332757,0.013518842,10.45267868
510,773,200,8/23/2021,3.1,POINT (499262.952156142 4480840.2605436),499262.9522,4480840.261,3.806518793,0.165810063,0.843830049,2.937731981,0.003182996,0.631950855,0.947853446,0.006547781,1932.666626,0.151824489,0.010949782,10.1022625
511,774,200,8/23/2021,3.3,POINT (499363.499216971 4480840.16556431),499363.4992,4480840.166,1.860617995,0.169632211,0.843586504,3.1060009,-0.001207564,0.62247473,0.933638453,0.013714705,2012.666626,0.053616833,0.015124159,8.810815811
512,775,200,8/23/2021,4.1,POINT (499464.046203741 4480840.07063866),499464.0462,4480840.071,3.696382761,0.190118402,0.809929848,2.086355448,-0.013763073,0.349004745,0.523457468,0.011113112,1507.666626,-0.610165298,0.012332503,10.83458328
513,776,200,8/23/2021,3.7,POINT (499463.951261384 4480739.52370043),499463.9513,4480739.524,3.786319733,0.17274794,0.839121103,2.952324867,0.000772258,0.591361582,0.88696754,0.032629911,2054,-0.049475241,0.032747366,9.004796982
514,777,200,8/23/2021,2.5,POINT (499363.404219161 4480739.61862709),499363.4042,4480739.619,2.754885197,0.148673922,0.834067047,2.913265228,0.002814679,0.622682691,0.933951259,0.016227201,2051.333252,0.136026099,0.018365735,8.797564507
515,778,200,8/23/2021,2.8,POINT (499262.857255326 4480739.71350751),499262.8573,4480739.714,1.768891454,0.160519615,0.83428961,2.882136345,0.010971786,0.623028636,0.934471428,0.016458636,2099,0.453546792,0.019620746,8.311120033
516,779,200,8/23/2021,2.9,POINT (499162.310217368 4480739.80844155),499162.3102,4480739.808,4.759267807,0.164802909,0.8386482,2.939078331,0.005426742,0.622732759,0.934028566,0.010328481,2029,0.161687553,0.017206872,8.776519775
517,780,200,8/23/2021,4.6,POINT (499061.763181458 4480739.90342918),499061.7632,4480739.903,4.720059872,0.187839359,0.843741417,2.982407808,-0.004725164,0.574580789,0.861795068,0.016241061,1734.666626,-0.132567212,0.017518396,9.677190781
518,781,200,8/23/2021,3.2,POINT (498961.216147508 4480739.99827076),498961.2161,4480739.998,0.635946214,0.16453959,0.834327638,2.933695793,-0.000770675,0.625058711,0.937514663,0.016118348,1922.666626,-0.028019562,0.017276729,9.301334381
519,782,200,8/23/2021,2.5,POINT (498860.669115497 4480740.09326576),498860.6691,4480740.093,3.96657443,0.141389415,0.820527554,2.846655846,-0.001489212,0.57269448,0.858971179,0.006096009,1988,0.023939822,0.008576118,9.977345467
520,783,200,8/23/2021,3.7,POINT (498760.122085336 4480740.18821454),498760.1221,4480740.188,3.265548944,0.17183201,0.838511169,2.930341721,0.000375353,0.585284293,0.877853036,0.002982382,1871,0.012743147,0.005765035,10.77632809
521,784,200,8/23/2021,4,POINT (498760.02713411 4480639.64109864),498760.0271,4480639.641,4.291368961,0.160526097,0.84757638,3.063266039,-0.001284185,0.578750193,0.86805141,0.021715777,1874.333374,-0.095235147,0.021529317,10.38374901
522,785,200,8/23/2021,2.7,POINT (498860.574219687 4480639.54624892),498860.5742,4480639.546,4.294188023,0.13483718,0.818853855,2.785176754,-0.000377913,0.608090997,0.912064493,0.010174171,1974.666626,0.087984107,0.011069967,10.40759659
523,786,200,8/23/2021,2.3,POINT (498961.121230863 4480639.45125313),498961.1212,4480639.451,0.693771482,0.125809029,0.811747909,2.817153692,0.000974465,0.614747703,0.922049522,0.010224747,1954,0.027043544,0.011207717,9.900938034
524,787,200,8/23/2021,3,POINT (499061.668243966 4480639.35631089),499061.6682,4480639.356,0.87877506,0.15920195,0.836386263,2.987225056,0.00281221,0.627457082,0.94111222,0.012145019,2022.666626,0.038449816,0.013431328,10.34107876
525,788,200,8/23/2021,4.3,POINT (499162.215259054 4480639.2614222),499162.2153,4480639.261,3.587505341,0.182319224,0.849918962,2.936074495,0.000127719,0.643852055,0.965705752,0.010955533,1996,-0.163809389,0.018088123,8.940731049
526,789,200,8/23/2021,2.5,POINT (499262.762276176 4480639.16648725),499262.7623,4480639.166,4.18987608,0.159886435,0.839283884,2.931283474,0.00856775,0.623330772,0.934924424,0.018624689,2054.666748,0.332806706,0.021791302,8.428442955
527,790,200,8/23/2021,3.1,POINT (499363.309295409 4480639.07160585),499363.3093,4480639.072,1.87016809,0.162761614,0.852613688,2.724132776,0.002724758,0.59319818,0.889724493,0.015389802,1946,0.109417804,0.018024977,8.544959068
528,791,200,8/23/2021,4.9,POINT (499463.856316797 4480638.97667818),499463.8563,4480638.977,3.314741611,0.220207617,0.897040129,3.360720873,-0.000386707,0.496476114,0.744641304,0.001825899,1525,-0.024600962,0.004712522,11.65180874
529,792,200,8/23/2021,3.4,POINT (499363.214369482 4480538.5245006),499363.2144,4480538.525,3.060000658,0.166259512,0.840271592,2.840344667,-0.003834928,0.614667296,0.921928108,0.011858895,1998.333374,0.012870269,0.01689437,8.656302452
530,793,200,8/23/2021,3.8,POINT (499262.667371159 4480538.61948278),499262.6674,4480538.619,4.474780083,0.187928528,0.845587671,2.743137836,-0.008080481,0.561178505,0.841694832,0.011242482,1739.333374,-0.433007538,0.014997902,9.239951134
531,794,200,8/23/2021,2.7,POINT (499162.120374934 4480538.71441866),499162.1204,4480538.714,5.177436829,0.166676521,0.849881172,2.908792257,0.002246177,0.639759064,0.959566295,0.025650054,2086.333252,0.220851734,0.027944028,8.04197216
532,795,200,8/23/2021,2.3,POINT (499061.573304508 4480538.80930824),499061.5733,4480538.809,3.004931927,0.158344954,0.835886359,2.820369244,0.005497925,0.617647052,0.926399648,0.015928175,2120.666748,0.349564195,0.016442629,9.25234127
533,796,200,8/23/2021,3.1,POINT (498961.026312303 4480538.90425131),498961.0263,4480538.904,2.341859341,0.161029637,0.839595914,2.915427923,-0.005601978,0.615565658,0.923276067,0.023692394,2015.666626,-0.290623665,0.023507196,8.300383568
534,797,200,8/23/2021,3.1,POINT (498860.479245773 4480538.99914809),498860.4792,4480538.999,3.501543045,0.168816477,0.834078968,2.940336227,-0.004347636,0.584237754,0.876283467,0.005747831,1851.333374,-0.167184874,0.007568948,10.76928902
535,798,200,8/23/2021,2.8,POINT (498759.932257343 4480539.09409836),498759.9323,4480539.094,3.837910414,0.138279065,0.829252839,2.910360098,-0.001277938,0.615157604,0.922664821,0.008997517,1963.333374,0.028991228,0.009585794,10.03231716
536,799,200,8/23/2021,2.5,POINT (498759.837302548 4480438.54711391),498759.8373,4480438.547,3.558161736,0.139571473,0.814864874,2.947801113,-0.001490752,0.607019722,0.910458267,0.010443595,1949.333374,-0.092111416,0.010818559,9.927138329
537,800,200,8/23/2021,3.9,POINT (498860.384346256 4480438.45216287),498860.3843,4480438.452,2.539426088,0.186534524,0.843665123,2.958222389,-0.005287967,0.575380385,0.862995923,0.010597812,1680.333374,-0.278169394,0.01088771,11.29232121
538,801,200,8/23/2021,3.8,POINT (498960.931391823 4480438.3572653),498960.9314,4480438.357,2.840888023,0.159773588,0.856191695,3.218220711,-0.001380658,0.62107265,0.931535125,0.016873544,2031,-0.154352888,0.017161198,9.661392212
539,802,200,8/23/2021,2.5,POINT (499061.478363074 4480438.26232139),499061.4784,4480438.262,2.865380764,0.175446182,0.847737134,2.842338085,0.003195892,0.628091574,0.942065477,0.007236181,2007,0.123654306,0.009094784,10.76017857
540,803,200,8/23/2021,3.6,POINT (499162.02541253 4480438.16733111),499162.0254,4480438.167,3.908406496,0.176752299,0.849723041,2.979582548,0.001679554,0.6195153,0.929199338,0.012176514,1814.333374,-0.071326293,0.016995035,9.83878231
541,804,200,8/23/2021,2.6,POINT (499262.572464043 4480438.07249413),499262.5725,4480438.072,3.471466541,0.178823128,0.838118672,2.855060577,0.00259048,0.584355295,0.876460373,0.008082003,1823.666626,0.008926865,0.013267095,9.543616295
542,805,200,8/23/2021,3.4,POINT (499363.119441406 4480437.97751098),499363.1194,4480437.978,5.170725822,0.174759641,0.831864953,2.917275667,-0.001573235,0.623749971,0.935551882,0.012975136,1940.666626,-0.226592302,0.017295633,9.473504066
543,806,200,8/23/2021,2.9,POINT (499463.666497175 4480437.88258129),499463.6665,4480437.883,1.993385792,0.189635634,0.801343739,3.063996315,-0.024386257,0.527546585,0.791241467,0.020405589,1583.666626,-0.578316569,0.022940312,9.795676231
544,807,200,8/23/2021,1.8,POINT (499463.571545917 4480337.33560648),499463.5715,4480337.336,2.694424868,0.133562773,0.805086076,2.69044137,-0.00145597,0.576311231,0.864398777,0.015071632,1986,0.030141536,0.020065473,9.059741974
545,808,200,8/23/2021,1.8,POINT (499363.02451117 4480337.43053717),499363.0245,4480337.431,3.330942631,0.116568282,0.803960383,2.737663031,0.007526124,0.605952382,0.908860922,0.02670294,2235.333252,0.168684423,0.029228672,7.477302074
546,809,200,8/23/2021,2.7,POINT (499262.477554814 4480337.52542146),499262.4776,4480337.525,3.376824856,0.158255026,0.822952807,2.707665205,-0.00116155,0.589841247,0.884691715,0.016279479,2088,0.186029375,0.018157845,8.664614677
547,810,200,8/23/2021,2.1,POINT (499161.930524331 4480337.62035919),499161.9305,4480337.62,2.099747896,0.162969097,0.849915981,2.429918766,-0.00087902,0.573770463,0.860589206,0.008543714,2238.333252,0.353715599,0.013703908,9.284158707
548,811,200,8/23/2021,1.8,POINT (499061.383495882 4480337.71525052),499061.3835,4480337.715,4.852991104,0.136408404,0.82198745,2.713675261,0.001495205,0.590331554,0.885428786,0.019147487,2257.333252,0.013748473,0.019133033,9.619446754
549,812,200,8/23/2021,1.9,POINT (498960.836469418 4480337.81019528),498960.8365,4480337.81,3.779971361,0.118448272,0.814079404,2.621317863,0.003561367,0.577429473,0.86607635,0.006614523,2045.666626,0.162798584,0.007453658,10.8182869
550,813,200,8/23/2021,3.2,POINT (498860.289444865 4480337.90509364),498860.2894,4480337.905,3.797965527,0.175148591,0.832166016,2.940406561,0.000877179,0.609966457,0.91487664,0.008338236,1899.666626,0.113573939,0.009185937,10.82613564
551,814,200,8/23/2021,3.2,POINT (498759.742345944 4480338.00004543),498759.7423,4480338,3.177710772,0.149418235,0.837897241,3.034990072,4.76315544801764e-05,0.627055526,0.940510333,0.008405226,2117.666748,-0.094797745,0.008625266,11.50705338
552,815,200,8/23/2021,3.1,POINT (498759.647463781 4480237.45299276),498759.6475,4480237.453,3.939932585,0.131066799,0.838896394,2.419468403,-0.001146128,0.488537401,0.732740998,0.0042845,1716,-0.114965208,0.005233253,11.82850075
553,816,200,8/23/2021,2.7,POINT (498860.194465389 4480237.35804022),498860.1945,4480237.358,3.666491985,0.137187421,0.815044522,2.889083385,0.002319612,0.589352369,0.88395685,0.006736478,1906.333374,0.090942249,0.007668035,10.80030918
554,817,200,8/23/2021,2.3,POINT (498960.741545099 4480237.26314106),498960.7415,4480237.263,5.202969551,0.124699935,0.811933875,2.394997358,-0.002212726,0.56420356,0.846238673,0.013288671,2130.666748,-0.137188122,0.013463373,11.17800522
555,818,200,8/23/2021,1.9,POINT (499061.288550481 4480237.16819547),499061.2886,4480237.168,5.331027508,0.124349043,0.809511065,2.714907646,-0.000539278,0.601204813,0.901739299,0.011271285,2242,-0.054517627,0.011721934,10.69955063
556,819,200,8/23/2021,1.9,POINT (499061.193603117 4480136.62125605),499061.1936,4480136.621,3.046205759,0.125321344,0.818619072,2.532492638,0.003256144,0.59348613,0.89016211,0.020240633,2262.666748,0.1293329,0.019950703,9.15470314
557,820,200,8/23/2021,1.8,POINT (498960.646618861 4480136.71610265),498960.6466,4480136.716,3.154881477,0.124634333,0.819966793,2.577291965,-0.001123572,0.589993894,0.884923339,0.014492643,2253.666748,-0.133910358,0.014352414,9.67070961
558,821,200,8/23/2021,2.5,POINT (498860.099560313 4480136.81110243),498860.0996,4480136.811,4.998439789,0.082941398,0.797452033,2.726743221,0.000567055,0.595927477,0.893820107,0.007949028,1999.666626,0.054197546,0.008251008,10.25230789
559,822,200,8/23/2021,3,POINT (498759.552503593 4480136.9059559),498759.5525,4480136.906,0.768450677,0.172801971,0.843625367,2.832732439,-0.002181554,0.573104978,0.859589338,0.017678514,1897.666626,-0.151606888,0.017485803,9.138725281
560,902,DTC,11/29/2021,1.8,POINT (501224.764154162 4479718.64264951),501224.7642,4479718.643,2.65612793,0.137726098,0.829275489,1.423761964,0.001946169,0.37149334,0.557200551,0.008691213,2109.333252,0.046508145,0.008899179,11.24390602
561,923,McKinnis,9/19/2022,4.6,POINT (501191.41615796 4480601.30900368),501191.4162,4480601.309,2.369097233,0.205169946,0.909223855,3.064631939,-0.002172555,0.581205308,0.871733785,0.004465865,1745.333374,-0.091639273,0.005976488,10.81942844
562,924,McKinnis,9/19/2022,6.2,POINT (501191.51113583 4480701.85604434),501191.5111,4480701.856,2.466955185,0.203029245,0.918846309,3.084136009,0.002352996,0.602375865,0.903489232,0.003702972,1699,0.019686697,0.00484038,11.43734074
563,925,McKinnis,9/19/2022,5.2,POINT (501191.606034204 4480802.40300096),501191.606,4480802.403,2.16633749,0.210040793,0.904121697,2.944306374,-0.00718382,0.571625352,0.857364237,0.010836384,1676.333374,-0.205388159,0.011352576,11.32369232
564,926,McKinnis,9/19/2022,3.8,POINT (501191.70100553 4480902.94997342),501191.701,4480902.95,1.934474349,0.174885958,0.889970839,2.748883009,-0.003934847,0.572615504,0.85885185,0.00734843,1854.666626,-0.017220002,0.007474559,10.16701794
565,927,McKinnis,9/19/2022,5.1,POINT (501191.795897343 4481003.49696167),501191.7959,4481003.497,1.855768681,0.205750689,0.914065182,2.928031683,-0.000314984,0.592814386,0.88914758,0.004062679,1626,-0.079474702,0.005220788,11.30513573
566,928,McKinnis,9/19/2022,3.8,POINT (501191.890862099 4481104.04396575),501191.8909,4481104.044,3.60682559,0.178043023,0.886581779,2.766974449,-0.002678662,0.575206339,0.862736821,0.006795145,1856,0.008286536,0.007162551,9.978770256
567,929,McKinnis,9/19/2022,3.6,POINT (501191.985823578 4481204.59098564),501191.9858,4481204.591,5.277250767,0.176063567,0.87730217,2.845935583,0.002041535,0.573880851,0.860748827,0.009067237,1793.333374,-0.028477538,0.00932218,10.70374298
568,930,McKinnis,9/19/2022,3.6,POINT (501192.080705547 4481305.13802133),501192.0807,4481305.138,5.907167912,0.180687055,0.894518793,2.982563019,-0.000311695,0.576022923,0.863961637,0.022842841,1784,-0.023101818,0.022260018,10.31937218
569,931,McKinnis,9/19/2022,4.5,POINT (501192.175660472 4481405.68497301),501192.1757,4481405.685,2.231247425,0.201213181,0.903978705,2.991173744,0.006951725,0.578426361,0.867565513,0.009645818,1651.666626,0.26747945,0.009896976,10.52114773
570,932,McKinnis,9/19/2022,4.7,POINT (501192.270612119 4481506.2319405),501192.2706,4481506.232,2.565479755,0.195947394,0.91191709,3.054909706,-0.001413446,0.581743896,0.872541487,0.003209887,1836,-0.077883564,0.004519857,10.68929291
571,933,McKinnis,9/19/2022,4.4,POINT (501292.817591064 4481506.13704027),501292.8176,4481506.137,3.229083776,0.168218747,0.86630255,2.905175686,-0.000727467,0.545777142,0.818593085,0.005455882,1651.666626,0.005316214,0.006669967,10.26305771
572,934,McKinnis,9/19/2022,4.7,POINT (501292.722695274 4481405.59007099),501292.7227,4481405.59,2.561146736,0.19224003,0.888811111,2.870197296,9.34160998440348e-05,0.622211814,0.933244944,0.013979604,1661.666626,-0.140258014,0.014171129,11.63297462
573,935,McKinnis,9/19/2022,4.2,POINT (501292.627719936 4481305.04301769),501292.6277,4481305.043,1.035592437,0.180397421,0.885910034,2.99764967,-0.001603683,0.566643894,0.849893212,0.01957367,1814.333374,-0.014774241,0.019194126,9.020792007
574,936,McKinnis,9/19/2022,3.7,POINT (501292.53281746 4481204.49608004),501292.5328,4481204.496,4.582730293,0.193260044,0.880003214,2.867437601,0.003477464,0.554828703,0.83217144,0.008028403,1694,0.0469063,0.008338585,10.57296562
575,937,McKinnis,9/19/2022,3.2,POINT (501292.437835433 4481103.94905835),501292.4378,4481103.949,3.355233192,0.160232142,0.858391643,2.796803713,-0.00102073,0.563218415,0.844758213,0.007234807,1756.666626,-0.014828301,0.007944526,9.938551903
576,938,McKinnis,9/19/2022,4.7,POINT (501292.342926287 4481003.4020525),501292.3429,4481003.402,3.514284849,0.183082715,0.905160367,2.866337299,0.001111958,0.613585413,0.920304358,0.006743459,1798.333374,0.018033527,0.006709939,10.90771484
577,939,McKinnis,9/19/2022,3.7,POINT (501292.247937572 4480902.85506243),501292.2479,4480902.855,2.329489231,0.178450823,0.898543537,2.950374603,-0.001122476,0.557797849,0.836622715,0.008260243,1679.333374,0.013886548,0.008266895,10.79049778
